income_100k,debt_100k,defaulted
1.228,0.423,0
1.124,0.697,0
1.112,0.920,0
1.659,1.713,0
1.064,0.621,0
1.127,0.973,0
0.475,0.868,0
0.982,0.671,1
1.011,0.539,0
1.125,0.798,0
2.423,0.959,0
0.786,0.312,0
0.796,0.529,0
1.852,0.787,0
0.926,0.769,0
1.325,0.784,0
1.536,1.625,0
1.433,1.172,0
1.013,0.322,0
2.127,1.579,1
2.742,0.439,0
0.917,0.409,0
1.263,1.191,1
2.147,0.541,0
1.299,0.252,0
0.918,0.920,0
1.179,0.836,0
2.048,0.878,0
0.920,0.295,0
1.590,1.019,0
1.682,0.459,0
1.070,1.076,0
1.822,0.323,0
1.905,0.378,0
2.201,0.215,0
2.139,0.419,0
0.741,1.178,0
2.104,0.739,0
1.835,0.471,1
2.181,1.398,1
0.981,0.728,0
2.113,0.998,0
1.674,0.783,0
0.858,0.611,0
2.482,0.699,0
1.012,0.827,0
0.913,1.222,0
1.693,0.908,0
1.093,1.063,0
1.667,0.346,0
1.279,0.225,0
1.611,0.772,0
2.033,0.705,0
1.403,0.827,0
2.081,0.367,0
2.062,0.699,0
0.988,0.355,0
2.069,0.677,0
1.866,0.618,0
1.511,0.584,0
2.321,0.767,0
2.935,0.487,0
1.985,0.637,0
0.751,0.954,0
1.731,1.506,0
1.346,0.810,0
1.268,1.020,0
1.657,0.894,0
1.236,1.644,1
2.907,2.092,0
1.609,0.450,0
1.439,0.951,0
2.009,0.763,0
2.024,1.569,0
2.391,0.163,0
1.882,0.449,0
1.406,0.243,0
1.515,1.399,0
0.557,0.754,0
0.753,0.937,0
2.247,0.813,0
1.238,0.756,0
3.149,0.813,0
3.135,0.511,0
0.827,0.205,1
1.636,0.775,0
5.034,0.623,0
1.014,0.469,0
1.697,0.459,0
1.293,1.345,0
1.286,0.425,0
1.265,0.356,0
1.418,0.935,0
1.993,1.468,0
1.007,0.311,0
1.781,0.369,0
1.051,0.357,0
1.797,0.798,0
1.641,0.881,0
1.018,1.422,0
1.520,0.624,0
1.037,0.560,0
0.989,0.459,0
2.381,1.212,0
0.646,0.460,0
1.825,0.404,0
1.946,0.565,0
1.104,0.633,0
2.299,0.804,0
2.126,0.451,0
0.813,1.714,0
1.798,1.885,0
1.754,0.341,0
1.036,0.696,0
1.838,0.364,0
1.984,0.549,0
1.044,0.321,0
0.599,0.547,0
1.704,0.747,0
1.034,0.705,0
0.675,0.302,0
1.209,0.208,0
0.505,0.227,0
1.234,1.272,0
2.754,0.580,0
0.412,0.668,0
1.747,1.450,1
0.955,0.365,0
1.194,0.810,0
0.960,0.439,0
1.889,0.712,0
1.423,0.223,0
1.016,0.511,0
0.807,0.615,0
1.186,0.681,1
2.366,0.286,0
0.841,0.557,0
1.716,1.053,0
1.658,0.608,0
0.596,1.036,0
2.317,0.928,0
1.405,0.734,0
3.797,0.520,0
3.060,0.668,0
1.282,0.379,0
1.337,0.930,0
0.921,0.768,0
0.783,1.248,1
2.027,2.271,1
1.281,1.031,0
1.199,0.881,0
1.327,0.713,0
1.927,1.033,0
2.162,1.391,0
1.431,0.547,0
1.314,0.314,0
1.497,0.298,0
3.550,1.121,0
0.575,0.833,0
0.860,0.866,0
1.763,0.249,0
1.527,0.467,0
2.457,0.267,0
2.548,0.336,0
3.417,0.465,0
1.007,0.435,0
1.875,1.560,0
1.290,0.313,0
2.195,0.451,0
1.554,0.419,0
2.115,0.667,0
1.033,0.965,0
1.540,0.407,0
1.143,0.250,0
1.277,0.503,0
1.173,0.800,0
0.911,0.347,0
2.343,1.105,0
1.633,0.360,0
2.319,0.445,0
0.925,0.496,0
0.606,1.877,1
1.078,0.993,0
1.341,0.780,0
2.032,0.362,0
2.285,0.341,0
2.457,0.431,0
2.826,1.574,0
1.978,1.332,0
1.507,0.694,0
1.024,0.430,0
1.942,0.237,0
1.150,0.495,0
1.006,0.857,0
1.859,0.874,0
1.581,0.797,0
2.094,0.430,0
1.046,0.852,0
2.407,0.584,0
1.682,1.047,1
1.332,0.737,0
1.027,0.987,0
0.892,0.771,0
0.786,0.490,0
2.664,1.240,0
0.767,0.356,0
1.897,0.932,0
1.287,0.499,0
1.113,0.520,0
1.165,0.745,0
1.375,0.477,0
2.141,0.360,0
1.841,0.380,0
1.435,0.340,0
0.784,0.649,0
0.654,0.764,0
